,ticker,quarter,net_income,total_assets,total_debt,cash,shareholder_equity,shares_outstanding,stock_price,roa,log_assets,leverage,liquidity,market_cap,pb_ratio,btc_price,log_btc_price,hashrate,log_hashrate
960,RIOT,2011q1,-2805834.0,14606773.0,2667106.0,8140814.0,8824951.0,167257.0,132.5619,-0.19209129901587435,16.49699588321791,0.18259378714244412,0.5573314516491767,22171905.708300002,2.512411197331294,0.8,-0.2231435513142097,0.53490906649787,-0.6256585156953856
961,RIOT,2010q4,-2991983.0,17159105.0,2820543.0,8908080.0,11247000.0,167243.0,145.4609,-0.17436707800319423,16.658039494486754,0.16437588090987262,0.5191459577874253,24327317.2987,2.1630050056637327,0.27,-1.3093333199837622,0.121681963160758,-2.106344497361462
962,RIOT,2010q3,-3052050.0,19437867.0,2679921.0,8922955.0,13723000.0,167243.0,141.1826,-0.15701568489999443,16.78273362875442,0.13787114604704312,0.4590501107966219,23611801.5718,1.7206005663338921,0.06,-2.8134107167600364,0.0108588960426217,-4.5227706231773315
983,SAIH,2022q4,-4651344.0,21100000.0,419000.0,11215000.0,20314000.0,1316440.0,34.5,-0.22044284360189573,16.864783598446294,0.01985781990521327,0.5315165876777251,45417180.0,2.2357576055922026,16539.28,9.713493436795847,247871972.40675086,19.328422930535996
984,SAIH,2022q2,-4193656.0,26472000.0,407000.0,16500000.0,25705000.0,1504285.0,147.9,-0.1584185554548202,17.091598128583584,0.015374735569658507,0.6233000906618313,222483751.5,8.655271406341178,20702.23,9.937996702919657,214611394.16241816,19.18433948163684
985,SAIH,2022q1,-632172.0,45002805.0,288000.0,60362.0,41201571.0,389067.0,147.75,-0.014047391045958136,17.622235379125286,0.006399601091531961,0.0013412941704411536,57484649.25,1.3952052762745382,46858.53,10.754888341531325,216984358.7631026,19.19533582947418
986,SAIH,2021q4,-1344701.0,11533000.0,44000.0,4477000.0,-2363000.0,389067.0,149.55,-0.11659594207925085,16.260723049208075,0.003815139165871846,0.3881904101274603,58184969.85,-24.623347376216675,46408.87,10.745245883737981,143583516.00506175,18.782427416938297
987,SAIH,2021q3,-551845.0,45095606.0,346017.0,50337.0,43178444.0,389067.0,143.85,-0.012237223289559519,17.62429537178858,0.007672964856043846,0.0011162284857642228,55967287.949999996,1.2961858456502044,41011.16,10.621599503770025,122769122.38213871,18.625816095659847
990,SLAI,2025q3,-2482000.0,76573000.0,1437000.0,3815000.0,52038000.0,18352402.0,2.5,-0.032413513901766944,18.15375509215724,0.018766405913311482,0.04982173873297376,45881005.0,0.8816827126330758,109688.85,11.60540300025889,1167521713.2756777,20.878149145429184
991,SLAI,2024q4,-2125000.0,86335000.0,2548000.0,1810000.0,56893000.0,1595399989.0,2.57,-0.02461342445126542,18.273745635828668,0.029512943765564372,0.020964846238489605,4100177971.7299995,72.0682328534266,93536.42,11.446106158150634,867710155.9849901,20.581368295184088
992,SLNH,2025q3,-23956000.0,152035000.0,26932000.0,55001000.0,14472000.0,26983023.0,0.458,-0.1575689808267833,18.839621315461955,0.17714342092281382,0.3617653829710264,12358224.534,0.8539403354063019,109688.85,11.60540300025889,1167521713.2756777,20.878149145429184
993,SLNH,2025q2,-7382000.0,91952000.0,23559000.0,9878000.0,-19459000.0,14991125.0,0.818,-0.08028101618235602,18.33677725972966,0.2562097616147555,0.107425613363494,12262740.25,-0.6301834755126162,107110.33,11.581614703698753,911172262.800523,20.630242529335998
994,SLNH,2025q1,-7556000.0,90049000.0,24336000.0,9161000.0,-16065000.0,11939983.0,1.91,-0.08390987129229642,18.31586452458288,0.27025286233050894,0.1017335006496463,22805367.529999997,-1.4195684737005911,87187.77,11.375819347767221,870857131.0489082,20.584988492716118
995,SLNH,2024q4,-40017000.0,88040000.0,21818000.0,7843000.0,-12479000.0,10607020.0,3.43,-0.4545320308950477,18.293301814622534,0.24781917310313495,0.08908450704225353,36382078.6,-2.91546426797019,93536.42,11.446106158150634,867710155.9849901,20.581368295184088
996,SLNH,2024q3,-7190000.0,97349000.0,26180000.0,8766000.0,20875000.0,7738664.0,5.17,-0.07385797491499656,18.39381301751606,0.26892931617171206,0.09004714994504309,40008892.88,1.9165936708982036,65888.5,11.095719198433983,681164035.1378452,20.339313709025863
997,SLNH,2024q2,-10873000.0,98675000.0,30374000.0,9558000.0,24365000.0,4563696.0,2.43,-0.1101900177349886,18.407342179513186,0.3078185964023309,0.09686344058778819,11089781.280000001,0.45515211491894114,60315.67,11.007347216285627,653044616.4527341,20.297156010255385
998,SLNH,2024q1,-5254000.0,90637000.0,16854000.0,8438000.0,21529000.0,2807555.0,2.95,-0.057967496717676,18.322373076166283,0.18595054999613844,0.09309663823824707,8282287.250000001,0.38470376004459106,70754.69,11.166974103061065,595046224.9834774,20.204149649540128
999,SLNH,2023q3,-6662000.0,94087000.0,21602000.0,5625000.0,28737000.0,1412640.0,7.375,-0.0708068064663556,18.3597304441086,0.2295960122014731,0.05978509252075207,10418220.0,0.3625367992483558,26212.82,10.17400388305173,445792739.99081457,19.915364693433087
1000,SLNH,2023q2,-8775000.0,96647000.0,20503000.0,7464000.0,32766000.0,1126022.0,5.2275,-0.09079433401967986,18.386575723302414,0.2121431601601705,0.07722950531314991,5886280.005,0.1796459746383446,30266.7,10.317803377242255,364329624.47866035,19.713569577581897
1001,SLNH,2023q1,-7062000.0,84241000.0,18952000.0,4553000.0,37385000.0,864852.0,10.5225,-0.08383091368810912,18.24919229656474,0.22497358768295722,0.0540473166272955,9100405.17,0.24342397137889527,28033.06,10.24113980694813,328332326.2625294,19.609536843242825
1002,SLNH,2022q4,-27637000.0,84961000.0,22878000.0,1136000.0,41866000.0,657011.0,27.75,-0.3252904273725592,18.257702885633456,0.26927649156671885,0.01337084073869187,18232055.25,0.43548596116180194,16539.28,9.713493436795847,247871972.40675086,19.328422930535996
1003,SLNH,2022q3,-55892000.0,109733000.0,24529000.0,1083000.0,65296000.0,587921.0,110.0,-0.5093454111342987,18.513560700427394,0.22353348582468355,0.009869410295900048,64671310.0,0.9904329514824798,19104.89,9.857699602209362,234283743.87934902,19.272043519420766
1004,SLNH,2022q2,-6557000.0,147919000.0,23296000.0,4626000.0,106566000.0,561930.0,212.75,-0.0443283148209493,18.812175384609258,0.15749160013250496,0.03127387286285061,119550607.5,1.121845687179776,20702.23,9.937996702919657,214611394.16241816,19.18433948163684
1005,SLNH,2022q1,-8906000.0,136337000.0,30566000.0,2827000.0,87582000.0,554826.0,227.25,-0.06532342650931149,18.73064031984283,0.22419445931772006,0.020735383644938644,126084208.5,1.439613259573885,46858.53,10.754888341531325,216984358.7631026,19.19533582947418
1006,SLNH,2021q4,-2809000.0,117694000.0,8726000.0,10258000.0,90988000.0,524799.0,292.75,-0.023866977076146618,18.583598593870807,0.07414141757438782,0.0871582238686764,153634907.25,1.6885183458258233,46408.87,10.745245883737981,143583516.00506175,18.782427416938297
1007,SLNH,2021q3,-610000.0,46608000.0,1140000.0,15817000.0,38730000.0,508096.0,189.75,-0.013087881908685204,17.657282758181353,0.024459320288362514,0.3393623412289736,96411216.0,2.4893161890007747,41011.16,10.621599503770025,122769122.38213871,18.625816095659847
1008,SLNH,2021q2,-1174000.0,25559000.0,1052000.0,12096000.0,20857000.0,468394.0,217.5,-0.04593293947337533,17.056500063077586,0.04115966978363786,0.47325795218905276,101875695.0,4.88448458551086,34456.67,10.447457871634283,89177797.47926754,18.306142659384605
1009,SLNH,2021q1,-666000.0,9381000.0,1130000.0,2722000.0,5395000.0,391875.0,90.0,-0.0709945634793732,16.054196925108087,0.12045624133887645,0.2901609636499307,35268750.0,6.537303058387396,55783.71,10.929237170264072,164128360.68598944,18.91615936675834
1010,SLNH,2020q4,-26000.0,8647000.0,1207000.0,2630000.0,5916000.0,385696.0,45.0,-0.003006823175667862,15.972722997942567,0.13958598357811958,0.304151728923326,17356320.0,2.933793103448276,28856.59,10.270093668728663,153482070.38176647,18.84909431283874
1011,SLNH,2020q3,1507000.0,8438000.0,1283000.0,2894000.0,5840000.0,387362.0,19.0,0.17859682389191753,15.94825587166642,0.1520502488741408,0.3429722683100261,7359878.0,1.2602530821917808,10840.8,9.291072073008504,149781337.3136051,18.82468703726483
1012,SLNH,2020q2,602000.0,7257000.0,1240000.0,1351000.0,4322000.0,401333.0,17.0,0.08295438886592256,15.797477078260274,0.17086950530522255,0.18616508198980294,6822661.0,1.5785888477556687,9185.35,9.125365102530195,115344676.145677,18.56343538760194
1013,SLNH,2020q1,-137000.0,5604000.0,905000.0,1418000.0,3708000.0,382828.0,21.75,-0.024446823697359028,15.538991186439034,0.16149179157744467,0.25303354746609563,8326509.0,2.245552588996764,5885.41,8.680231685916738,101664512.290166,18.437188855090522
1014,SLNH,2019q4,-113000.0,5751000.0,947000.0,2510000.0,3833000.0,382835.0,20.0,-0.019648756737958614,15.564884310695891,0.16466701443227263,0.4364458355068684,7656700.0,1.997573702061049,7301.07,8.895776191737832,99770100.8933494,18.41837910614857
1119,ANY,2023q2,-4827000.0,71278000.0,1051000.0,708000.0,50174000.0,11051588.0,3.1493,-0.06772075535228261,18.082098282371792,0.014745082634192878,0.009932938634641826,34804766.0884,0.6936813108063937,30266.7,10.317803377242255,364329624.47866035,19.713569577581897
1127,ANY,2021q2,-2881000.0,15796000.0,475000.0,4584000.0,11912000.0,2284366.0,13.79,-0.1823879463155229,16.575267301388678,0.03007090402633578,0.2902000506457331,31501407.139999997,2.644510337474815,34456.67,10.447457871634283,89177797.47926754,18.306142659384605
1128,ANY,2021q1,-2372000.0,11284000.0,3048000.0,493000.0,4444000.0,1345959.0,14.77,-0.21020914569301666,16.238896351104025,0.27011697979439914,0.04369018078695498,19879814.43,4.473405587308731,55783.71,10.929237170264072,164128360.68598944,18.91615936675834
1129,ANY,2020q4,-1540000.0,11833000.0,2503000.0,461000.0,5009000.0,9421717.0,10.36,-0.1301445111129891,16.286402796366694,0.2115270852700076,0.03895884391109609,97608988.11999999,19.48672152525454,28856.59,10.270093668728663,153482070.38176647,18.84909431283874
1130,ANY,2020q3,-1190000.0,15024000.0,2570000.0,2896000.0,6032000.0,9927150.0,22.96,-0.0792066027689031,16.52515948043018,0.17105963791267306,0.19275825346112885,227927364.0,37.786366710875335,10840.8,9.291072073008504,149781337.3136051,18.82468703726483
1131,ANY,2020q2,-1946000.0,9675000.0,1496000.0,374000.0,1083000.0,6863660.0,6.37,-0.20113695090439276,16.08505579688012,0.15462532299741602,0.038656330749354005,43721514.2,40.370742566943676,9185.35,9.125365102530195,115344676.145677,18.56343538760194
1132,ANY,2020q1,-1103000.0,8406000.0,866000.0,149000.0,1240000.0,3947657.0,5.432,-0.13121579823935284,15.9444562945472,0.10302165120152272,0.017725434213656913,21443672.824,17.29328453548387,5885.41,8.680231685916738,101664512.290166,18.437188855090522
1133,ANY,2019q4,-1657000.0,8406000.0,491000.0,149000.0,1240000.0,3559920.0,6.951,-0.19712110397335236,15.9444562945472,0.05841065905305734,0.017725434213656913,24745003.919999998,19.955648322580643,7301.07,8.895776191737832,99770100.8933494,18.41837910614857
1134,ANY,2019q3,885000.0,9157000.0,1840000.0,129000.0,-760000.0,1272823.0,10.5,0.09664737359397182,16.03002917208987,0.20093917221797533,0.014087583269629791,13364641.5,-17.585054605263156,8193.9,9.011145253980601,100852756.01995,18.42917214990334
1135,ANY,2019q2,-1665000.0,9912000.0,8244000.0,151000.0,-8728000.0,3286380.0,17.85,-0.16797820823244553,16.109256702291116,0.8317191283292978,0.015234059725585149,58661883.00000001,-6.721114000916591,11132.85,9.31765547618065,64293187.5738079,17.978964236064808
1136,ANY,2019q1,-1844000.0,11286000.0,7824000.0,341000.0,-5607000.0,2236590.0,18.2,-0.16338826865142655,16.239073577511224,0.6932482721956407,0.030214424951267055,40705938.0,-7.259842696629214,4048.51,8.306104191173755,46298790.8217788,17.650626402555144
1137,ANY,2018q4,-26208000.0,11286000.0,7171000.0,341000.0,-5607000.0,1658860.0,15.512,-2.322169059011164,16.239073577511224,0.6353889774942406,0.030214424951267055,25732236.32,-4.58930556803995,3770.36,8.23492576659929,44676132.2352876,17.614949962511506
1138,ANY,2018q3,-4852000.0,72520000.0,45584000.0,2081000.0,707000.0,273789.0,18.48,-0.06690568119139548,18.099372943850923,0.6285714285714286,0.028695532266960838,5059620.72,7.1564649504950495,6628.66,8.799157951138728,54045018.5377396,17.80532793383802
1139,ANY,2018q2,-6002000.0,75779000.0,44838000.0,2858000.0,5186000.0,243755.0,25.76,-0.07920400110848652,18.143331767373702,0.5916942688607661,0.037714934216603546,6279128.800000001,1.2107845738526803,5878.14,8.67899566432027,38112980.7562709,17.45606548433542
1140,ANY,2018q1,-6823000.0,78587000.0,43963000.0,2327000.0,8055000.0,137118.0,126.56,-0.086820975479405,18.179716849318236,0.5594182243882576,0.029610495374553042,17353654.080000002,2.154395292364991,7950.61,8.981003934264564,26162835.2122593,17.07985045835414
1141,ANY,2017q4,-7381000.0,83280000.0,44808000.0,4598000.0,10463000.0,119696.0,138.88,-0.08862872238232469,18.237718982270987,0.5380403458213256,0.05521133525456292,16623380.479999999,1.588777643123387,12612.54,9.442446836113723,15177350.2495293,16.53531475932822
1142,ANY,2017q3,-3481000.0,87832000.0,43328000.0,3866000.0,13673000.0,105428.0,285.6,-0.03963248018945259,18.290936456896706,0.49330540122051186,0.044015848437926955,30110236.8,2.2021675418708404,4164.27,8.334296269131299,7569349.3884371,15.839617675674761
1143,ANY,2017q2,-7513000.0,87758000.0,43797000.0,3272000.0,14487000.0,73928.0,260.4,-0.08561042867886688,18.29009358424586,0.49906561225187446,0.03728435014471615,19250851.2,1.3288362808034788,2541.69,7.840584493093233,5448313.58083809,15.510816684046022
1144,ANY,2017q1,-7809000.0,96302000.0,44049000.0,6904000.0,19479000.0,55678.0,450.8,-0.08108865859483708,18.382999644984675,0.4574048306369546,0.07169113829411643,25099642.400000002,1.2885488166743675,1039.77,6.946754813831147,4073274.03319987,15.219957664799406
1145,ANY,2016q4,-7484000.0,92556000.0,43995000.0,5056000.0,20446000.0,37432.0,812.0,-0.08085915553826872,18.343324424704136,0.47533385193828603,0.0546263883486754,30394784.0,1.4865882813264208,930.34,6.8355501107329,2589949.6705277,14.767149001258225
1146,ANY,2016q3,-43292000.0,92120000.0,44586000.0,5009000.0,21430000.0,36642.0,1148.0,-0.4699522362136344,18.338602632916757,0.4839991315675206,0.054374728614850196,42065016.0,1.9629032197853475,606.79,6.408182767444053,2026558.28894994,14.521849487997287
1147,ANY,2016q2,-9615000.0,131074000.0,42063000.0,4324000.0,61529000.0,35321.0,1610.0,-0.07335550910172879,18.691272607173854,0.3209103254650045,0.03298899858095427,56866810.0,0.9242277625184873,630.19,6.4460213612188575,1530560.02931465,14.24114425862696
1148,ANY,2016q1,-8069000.0,133952000.0,34960000.0,5679000.0,66980000.0,32677.0,1960.0,-0.060237995699952224,18.71299208478781,0.260989010989011,0.042395783564261824,64046920.0,0.9562096148103911,413.74,6.025237757214903,1028361.53707217,13.84347735292782
1149,ANY,2015q4,-18599000.0,139111000.0,36891000.0,8661000.0,68140000.0,30116.0,3710.0,-0.13369898857746693,18.750782733565735,0.26519110638267285,0.06225963439267923,111730360.0,1.639717640152627,433.23,6.071268764806583,803647.041574125,13.59691544875381
1150,ANY,2015q3,-10230000.0,143971000.0,29816000.0,5109000.0,79095000.0,27630.0,6930.0,-0.07105597655083315,18.785122448369922,0.2070972626431712,0.03548631321585597,191475900.0,2.420834439597952,239.14,5.477049154491434,510276.701353941,13.142708409246957
1151,ANY,2015q2,-8856000.0,138501000.0,29451000.0,3699000.0,75533000.0,25637.0,4396.0,-0.0639417765936708,18.74638810378221,0.2126410639634371,0.026707388394307623,112700252.0,1.4920664080600532,248.57,5.51572449601031,336442.885099528,12.726183681415684
1152,ANY,2015q1,-9542000.0,145712000.0,29435000.0,4364000.0,77582000.0,25002.0,5320.0,-0.06548534094652465,18.797142628789736,0.20200807071483473,0.02994948940375535,133010640.0,1.7144523214147611,252.96,5.533231373461162,350673.640380369,12.7676112704302
1153,ANY,2014q4,-5438000.0,149263000.0,24390000.0,4258000.0,85140000.0,19887.0,7924.0,-0.03643233755183803,18.821220408621365,0.1634028526828484,0.028526828483951147,157584588.0,1.8508878083157152,311.0,5.739792912179234,313142.288941348,12.654412963480965
1154,ANY,2014q3,-3456000.0,30983000.0,5000000.0,2668000.0,19782000.0,16833.0,9028.6,-0.11154504082884162,17.248949224933448,0.16137882064357872,0.08611173869541361,151978423.8,7.682662208067941,373.87,5.923908143406992,261900.381921106,12.475719488765478
1155,ANY,2014q2,-3051000.0,33375000.0,5000000.0,8238000.0,22637000.0,16652.0,11112.92,-0.09141573033707866,17.323317674684688,0.149812734082397,0.24683146067415732,185052343.84,8.174773328621283,599.99,6.396912988410589,104506.281189491,11.557002455657114
1156,ANY,2014q1,-778000.0,24646000.0,5000000.0,6461000.0,14944000.0,15494.0,8432.9,-0.03156698855798101,17.020125173480206,0.20287267710784712,0.26215207335876006,130659352.6,8.743265029443254,490.0,6.194405391104672,37084.9660932176,10.520966939871133
